OrderID,OrderDate,Region,Country,CustomerID,Segment,ProductCategory,Product,Quantity,UnitPrice,Sales,Cost,Profit
ORD000661,2023-11-19,Europe,France,CUST5597,Consumer,Furniture,Chair,5,85.08,425.4,297.37,128.03
ORD000662,2022-12-17,North America,Canada,CUST3568,Home Office,Furniture,Table,11,553.53,6088.83,3673.43,2415.4
ORD000663,2022-06-27,Australia,Australia,CUST4546,Home Office,Office Supplies,Notebook,14,2143.15,30004.1,20139.49,9864.61
ORD000664,2024-05-26,South America,Argentina,CUST4643,Home Office,Furniture,Desk,8,623.34,4986.72,3251.28,1735.44
ORD000665,2022-03-24,Europe,UK,CUST7974,Home Office,Furniture,Desk,16,1835.02,29360.32,19861.54,9498.78
ORD000666,2024-07-15,South America,Argentina,CUST1203,Home Office,Office Supplies,Pen,16,605.08,9681.28,6733.04,2948.24
ORD000667,2023-08-29,South America,Brazil,CUST8860,Home Office,Electronics,Headphones,8,1620.86,12966.88,6895.21,6071.67
ORD000668,2022-02-19,Asia,China,CUST7641,Consumer,Office Supplies,Paper,15,1162.08,17431.2,9561.33,7869.87
ORD000669,2022-05-25,Asia,Singapore,CUST1535,Corporate,Office Supplies,Pen,13,2234.12,29043.56,17905.85,11137.71
ORD000670,2022-06-15,South America,Argentina,CUST1898,Home Office,Office Supplies,Notebook,20,2202.71,44054.2,33371.77,10682.43
ORD000671,2024-01-19,Asia,India,CUST3871,Home Office,Electronics,Monitor,15,1549.74,23246.1,14597.39,8648.71
ORD000672,2022-10-11,Australia,Australia,CUST8839,Home Office,Office Supplies,Notebook,11,600.39,6604.29,3564.63,3039.66
ORD000673,2023-10-19,Australia,Australia,CUST7929,Corporate,Office Supplies,Notebook,12,2245.34,26944.08,18220.88,8723.2
ORD000674,2024-07-15,North America,USA,CUST8703,Home Office,Furniture,Cabinet,16,1256.12,20097.92,15884.31,4213.61
ORD000675,2022-05-15,Australia,Australia,CUST2313,Corporate,Furniture,Cabinet,7,2230.3,15612.1,10307.98,5304.12
ORD000676,2022-12-04,Europe,France,CUST3465,Consumer,Electronics,Laptop,9,284.5,2560.5,1412.84,1147.66
ORD000677,2022-09-28,Australia,Australia,CUST1351,Corporate,Furniture,Table,16,870.02,13920.32,9122.7,4797.62
ORD000678,2024-11-30,Europe,UK,CUST6346,Corporate,Electronics,Smartphone,11,1032.17,11353.87,7039.14,4314.73
ORD000679,2022-09-28,Australia,Australia,CUST8933,Corporate,Furniture,Cabinet,10,433.48,4334.8,2561.88,1772.92
ORD000680,2023-08-06,Asia,India,CUST3634,Home Office,Electronics,Headphones,15,2390.75,35861.25,25695.32,10165.93
ORD000681,2022-11-11,Australia,Australia,CUST6187,Home Office,Electronics,Smartphone,6,598.57,3591.42,1847.44,1743.98
ORD000682,2023-01-13,Europe,Spain,CUST6192,Corporate,Furniture,Cabinet,7,1408.41,9858.87,5049.13,4809.74
ORD000683,2024-12-28,Europe,France,CUST9182,Consumer,Furniture,Chair,10,308.12,3081.2,1567.48,1513.72
ORD000684,2024-11-05,South America,Argentina,CUST5748,Home Office,Electronics,Laptop,11,1619.87,17818.57,10752.53,7066.04
ORD000685,2024-09-07,Europe,Spain,CUST6047,Consumer,Furniture,Desk,2,352.86,705.72,488.95,216.77
ORD000686,2024-01-02,South America,Chile,CUST4197,Home Office,Electronics,Monitor,3,819.28,2457.84,1752.08,705.76
ORD000687,2022-02-16,Australia,Australia,CUST2431,Home Office,Furniture,Chair,3,1348.34,4045.02,2653.17,1391.85
ORD000688,2024-11-13,South America,Brazil,CUST3423,Home Office,Furniture,Cabinet,2,2271.58,4543.16,2845.71,1697.45
ORD000689,2022-01-25,South America,Argentina,CUST8300,Home Office,Furniture,Cabinet,10,865.58,8655.8,5261.25,3394.55
ORD000690,2024-05-01,North America,USA,CUST7944,Home Office,Office Supplies,Paper,15,725.14,10877.1,8505.73,2371.37
ORD000691,2022-10-22,South America,Brazil,CUST9606,Corporate,Office Supplies,Pen,7,761.56,5330.92,4509.61,821.31
ORD000692,2022-01-14,North America,Mexico,CUST3865,Home Office,Furniture,Desk,14,1598.82,22383.48,13333.06,9050.42
ORD000693,2023-02-13,South America,Chile,CUST9037,Consumer,Office Supplies,Notebook,6,2081.55,12489.3,7509.97,4979.33
ORD000694,2023-04-05,Asia,Japan,CUST5917,Home Office,Furniture,Table,1,1979.09,1979.09,1096.23,882.86
ORD000695,2024-05-04,South America,Brazil,CUST5009,Consumer,Office Supplies,Stapler,6,1232.26,7393.56,5476.74,1916.82
ORD000696,2024-01-11,North America,Canada,CUST5225,Home Office,Furniture,Desk,19,1203.81,22872.39,14927.07,7945.32
ORD000697,2024-11-15,South America,Chile,CUST1958,Consumer,Electronics,Headphones,19,48.77,926.63,547.49,379.14
ORD000698,2024-01-02,Asia,Singapore,CUST6832,Consumer,Office Supplies,Notebook,6,136.96,821.76,514.76,307.0
ORD000699,2024-11-18,Asia,Japan,CUST2548,Home Office,Office Supplies,Pen,7,1917.27,13420.89,7571.22,5849.67
ORD000700,2023-07-10,Europe,France,CUST3354,Consumer,Furniture,Cabinet,12,244.1,2929.2,2059.28,869.92
ORD000701,2024-04-23,Europe,France,CUST4569,Consumer,Furniture,Table,11,2302.66,25329.26,14109.92,11219.34
ORD000702,2024-05-04,Australia,Australia,CUST3150,Consumer,Electronics,Laptop,15,2290.5,34357.5,18580.47,15777.03
ORD000703,2022-10-12,South America,Argentina,CUST6604,Consumer,Furniture,Cabinet,15,2224.87,33373.05,23667.4,9705.65
ORD000704,2023-04-01,Asia,India,CUST4712,Corporate,Office Supplies,Pen,5,2142.75,10713.75,5890.7,4823.05
ORD000705,2024-05-20,Europe,Germany,CUST8065,Consumer,Electronics,Laptop,4,198.95,795.8,613.68,182.12
ORD000706,2024-08-18,Europe,UK,CUST5942,Home Office,Electronics,Laptop,4,2271.78,9087.12,4681.22,4405.9
ORD000707,2023-02-14,North America,USA,CUST3384,Home Office,Electronics,Smartphone,6,1678.15,10068.9,5137.56,4931.34
ORD000708,2024-10-22,Asia,Japan,CUST2623,Home Office,Furniture,Chair,20,608.35,12167.0,8511.82,3655.18
ORD000709,2023-08-01,North America,Mexico,CUST2616,Consumer,Electronics,Smartphone,6,2254.64,13527.84,9307.08,4220.76
ORD000710,2024-06-19,Australia,Australia,CUST7219,Corporate,Furniture,Chair,4,456.22,1824.88,1139.07,685.81
ORD000711,2023-10-06,Europe,Germany,CUST9123,Corporate,Furniture,Desk,4,1167.42,4669.68,3184.28,1485.4
ORD000712,2024-10-08,Asia,India,CUST6111,Home Office,Electronics,Headphones,4,965.03,3860.12,2547.41,1312.71
ORD000713,2023-08-19,South America,Brazil,CUST8793,Home Office,Office Supplies,Paper,14,476.02,6664.28,3494.5,3169.78
ORD000714,2022-08-04,Asia,China,CUST2392,Consumer,Electronics,Monitor,13,1097.96,14273.48,10426.66,3846.82
ORD000715,2022-12-12,Europe,Spain,CUST4281,Home Office,Furniture,Desk,3,912.46,2737.38,1559.43,1177.95
ORD000716,2024-10-19,South America,Brazil,CUST5472,Home Office,Electronics,Monitor,9,1913.22,17218.98,13225.73,3993.25
ORD000717,2024-09-19,South America,Argentina,CUST2770,Consumer,Furniture,Table,17,700.83,11914.11,9159.57,2754.54
ORD000718,2022-10-03,Asia,Singapore,CUST2117,Corporate,Furniture,Chair,1,253.51,253.51,131.44,122.07
ORD000719,2022-11-09,North America,USA,CUST2253,Home Office,Furniture,Cabinet,10,1556.81,15568.1,8308.96,7259.14
ORD000720,2023-08-25,Australia,Australia,CUST6629,Home Office,Furniture,Chair,16,1228.17,19650.72,11625.03,8025.69
ORD000721,2022-09-01,Australia,Australia,CUST8250,Corporate,Electronics,Monitor,13,1128.04,14664.52,11709.71,2954.81
ORD000722,2022-12-03,North America,USA,CUST7374,Corporate,Electronics,Headphones,16,1079.55,17272.8,10525.37,6747.43
ORD000723,2024-08-20,North America,Mexico,CUST1913,Corporate,Office Supplies,Paper,16,1407.83,22525.28,12494.97,10030.31
ORD000724,2023-12-24,Asia,Singapore,CUST1739,Consumer,Office Supplies,Paper,10,804.6,8046.0,4102.26,3943.74
ORD000725,2023-11-30,Asia,Japan,CUST6855,Corporate,Office Supplies,Pen,13,247.89,3222.57,2000.57,1222.0
ORD000726,2023-05-23,Asia,India,CUST2073,Corporate,Office Supplies,Notebook,8,1621.97,12975.76,9178.87,3796.89
ORD000727,2023-10-30,North America,Canada,CUST9433,Corporate,Electronics,Laptop,2,1154.97,2309.94,1852.99,456.95
ORD000728,2022-02-15,Asia,India,CUST2601,Corporate,Office Supplies,Paper,11,947.46,10422.06,6634.74,3787.32
ORD000729,2023-11-20,North America,Mexico,CUST6563,Consumer,Office Supplies,Notebook,16,1259.41,20150.56,15469.91,4680.65
ORD000730,2023-02-18,Australia,Australia,CUST2234,Home Office,Furniture,Table,16,1590.43,25446.88,21399.24,4047.64
ORD000731,2023-09-01,Europe,France,CUST2506,Home Office,Furniture,Desk,19,1008.06,19153.14,11090.82,8062.32
ORD000732,2023-07-14,Australia,Australia,CUST7997,Consumer,Office Supplies,Stapler,3,1418.24,4254.72,2918.19,1336.53
ORD000733,2024-10-30,Asia,India,CUST4278,Corporate,Office Supplies,Stapler,10,1085.11,10851.1,7476.21,3374.89
ORD000734,2023-01-05,South America,Argentina,CUST4056,Home Office,Office Supplies,Paper,1,1571.47,1571.47,1069.67,501.8
ORD000735,2023-07-03,South America,Brazil,CUST8106,Home Office,Office Supplies,Paper,18,2023.29,36419.22,29079.7,7339.52
ORD000736,2024-08-05,North America,Mexico,CUST5919,Corporate,Electronics,Headphones,5,604.73,3023.65,2301.76,721.89
ORD000737,2024-04-24,South America,Argentina,CUST5201,Home Office,Electronics,Smartphone,9,2060.16,18541.44,13463.22,5078.22
ORD000738,2022-08-21,Australia,Australia,CUST6087,Corporate,Furniture,Chair,5,483.83,2419.15,1417.51,1001.64
ORD000739,2022-03-17,South America,Chile,CUST5233,Corporate,Furniture,Table,7,402.6,2818.2,1543.67,1274.53
ORD000740,2024-09-22,Australia,Australia,CUST6143,Home Office,Office Supplies,Pen,1,143.04,143.04,116.4,26.64
ORD000741,2022-07-04,Asia,India,CUST3302,Consumer,Furniture,Cabinet,13,2358.19,30656.47,23099.1,7557.37
ORD000742,2024-12-04,North America,Mexico,CUST5125,Corporate,Office Supplies,Pen,19,2374.44,45114.36,37266.47,7847.89
ORD000743,2023-10-04,North America,USA,CUST4865,Corporate,Office Supplies,Pen,11,2081.67,22898.37,17357.71,5540.66
ORD000744,2023-03-15,Europe,Germany,CUST1916,Corporate,Electronics,Smartphone,9,1101.49,9913.41,5839.07,4074.34
ORD000745,2023-10-11,Australia,Australia,CUST5550,Consumer,Office Supplies,Pen,18,1062.33,19121.94,14130.32,4991.62
ORD000746,2023-09-24,Asia,Singapore,CUST1570,Home Office,Office Supplies,Stapler,1,1615.27,1615.27,1319.4,295.87
ORD000747,2023-06-03,North America,Mexico,CUST6945,Home Office,Office Supplies,Notebook,18,964.8,17366.4,12566.89,4799.51
ORD000748,2024-03-06,North America,Mexico,CUST5186,Corporate,Electronics,Monitor,1,2274.92,2274.92,1450.36,824.56
ORD000749,2022-11-25,North America,USA,CUST7656,Consumer,Furniture,Chair,15,1580.22,23703.3,19147.85,4555.45
ORD000750,2024-04-25,Asia,India,CUST2644,Consumer,Furniture,Table,11,1794.88,19743.68,15930.51,3813.17
ORD000751,2023-11-01,Asia,India,CUST4010,Home Office,Furniture,Table,15,1739.55,26093.25,20005.47,6087.78
ORD000752,2024-03-31,South America,Chile,CUST2347,Consumer,Electronics,Laptop,7,1572.6,11008.2,6712.83,4295.37
ORD000753,2024-04-20,Europe,Germany,CUST3187,Corporate,Office Supplies,Notebook,11,1131.47,12446.17,10028.22,2417.95
ORD000754,2022-06-22,Europe,France,CUST7182,Home Office,Furniture,Chair,14,922.16,12910.24,8233.16,4677.08
ORD000755,2022-07-02,Europe,UK,CUST3764,Consumer,Electronics,Smartphone,15,499.67,7495.05,5587.12,1907.93
ORD000756,2022-11-02,South America,Chile,CUST2922,Consumer,Furniture,Cabinet,3,2395.29,7185.87,4020.8,3165.07
ORD000757,2022-08-31,Australia,Australia,CUST5361,Corporate,Furniture,Table,8,1785.34,14282.72,8093.88,6188.84
ORD000758,2023-02-28,South America,Argentina,CUST4102,Corporate,Electronics,Monitor,20,542.84,10856.8,8559.84,2296.96
ORD000759,2023-08-18,Europe,Spain,CUST5068,Corporate,Electronics,Laptop,9,592.54,5332.86,3508.18,1824.68
ORD000760,2024-08-18,Australia,Australia,CUST7513,Home Office,Electronics,Laptop,5,2179.25,10896.25,9164.18,1732.07
ORD000761,2023-06-09,Europe,Spain,CUST6453,Consumer,Office Supplies,Paper,3,242.72,728.16,379.05,349.11
ORD000762,2022-01-11,South America,Argentina,CUST7466,Home Office,Office Supplies,Pen,9,1263.83,11374.47,7203.77,4170.7
ORD000763,2023-01-03,Asia,China,CUST6557,Corporate,Office Supplies,Pen,9,428.82,3859.38,2595.41,1263.97
ORD000764,2022-10-18,Europe,UK,CUST3095,Corporate,Furniture,Table,9,296.52,2668.68,1375.59,1293.09
ORD000765,2023-06-24,Asia,Japan,CUST9470,Corporate,Furniture,Cabinet,20,2074.83,41496.6,34207.76,7288.84
ORD000766,2022-11-06,South America,Brazil,CUST8208,Consumer,Furniture,Table,18,2133.32,38399.76,28035.54,10364.22
ORD000767,2023-01-11,Europe,Germany,CUST8653,Corporate,Electronics,Smartphone,2,1178.27,2356.54,1313.17,1043.37
ORD000768,2024-01-01,North America,Canada,CUST3425,Consumer,Electronics,Monitor,18,1215.57,21880.26,14715.48,7164.78
ORD000769,2023-01-05,Asia,India,CUST4479,Home Office,Electronics,Headphones,6,1876.09,11256.54,8869.03,2387.51
ORD000770,2024-05-02,North America,Mexico,CUST2545,Corporate,Office Supplies,Notebook,3,619.16,1857.48,1252.57,604.91
ORD000771,2024-03-18,North America,Canada,CUST6300,Consumer,Office Supplies,Pen,12,1477.89,17734.68,14771.69,2962.99
ORD000772,2024-07-18,North America,USA,CUST1718,Home Office,Furniture,Table,9,1487.54,13387.86,6721.13,6666.73
ORD000773,2023-03-09,Australia,Australia,CUST1909,Home Office,Furniture,Chair,2,2004.89,4009.78,2401.99,1607.79
ORD000774,2022-07-09,North America,Mexico,CUST7535,Consumer,Office Supplies,Paper,13,641.63,8341.19,4871.49,3469.7
ORD000775,2024-04-04,North America,USA,CUST3525,Consumer,Electronics,Monitor,10,1619.68,16196.8,13508.96,2687.84
ORD000776,2022-09-26,Asia,Singapore,CUST9399,Consumer,Furniture,Cabinet,12,1665.47,19985.64,15813.01,4172.63
ORD000777,2023-07-04,South America,Argentina,CUST7922,Corporate,Furniture,Table,19,1502.85,28554.15,15178.75,13375.4
ORD000778,2022-07-10,Australia,Australia,CUST4673,Home Office,Furniture,Table,2,1285.79,2571.58,2161.79,409.79
ORD000779,2023-08-19,Europe,Spain,CUST8825,Corporate,Office Supplies,Pen,15,1096.2,16443.0,13442.53,3000.47
ORD000780,2023-05-25,Europe,Germany,CUST2253,Consumer,Office Supplies,Stapler,17,1072.19,18227.23,12740.61,5486.62
ORD000781,2024-04-25,Australia,Australia,CUST5151,Corporate,Office Supplies,Paper,4,1164.32,4657.28,3502.78,1154.5
ORD000782,2022-08-22,Asia,India,CUST7438,Consumer,Office Supplies,Pen,15,452.98,6794.7,3830.67,2964.03
ORD000783,2023-10-05,North America,Canada,CUST8371,Home Office,Office Supplies,Stapler,19,1811.62,34420.78,26334.44,8086.34
ORD000784,2023-01-15,Asia,Japan,CUST2742,Corporate,Electronics,Smartphone,3,1868.84,5606.52,3988.58,1617.94
ORD000785,2022-08-27,Australia,Australia,CUST7637,Home Office,Electronics,Monitor,1,433.48,433.48,289.13,144.35
ORD000786,2024-03-19,Australia,Australia,CUST4126,Consumer,Furniture,Cabinet,10,223.65,2236.5,1224.01,1012.49
ORD000787,2023-03-05,North America,Mexico,CUST8139,Home Office,Electronics,Laptop,16,1623.31,25972.96,18892.96,7080.0
ORD000788,2024-08-07,Australia,Australia,CUST3721,Consumer,Electronics,Headphones,5,1187.6,5938.0,3014.34,2923.66
ORD000789,2024-07-09,South America,Argentina,CUST7418,Consumer,Furniture,Desk,19,610.36,11596.84,6995.11,4601.73
ORD000790,2024-05-01,Asia,India,CUST5764,Consumer,Electronics,Monitor,16,1844.01,29504.16,20904.99,8599.17
ORD000791,2023-04-20,South America,Argentina,CUST6174,Home Office,Furniture,Table,2,1323.13,2646.26,1713.99,932.27
ORD000792,2024-08-27,North America,Canada,CUST6681,Corporate,Office Supplies,Paper,4,1239.5,4958.0,4108.39,849.61
ORD000793,2023-01-29,South America,Brazil,CUST4599,Home Office,Electronics,Headphones,16,862.9,13806.4,8024.78,5781.62
ORD000794,2024-03-10,Asia,Singapore,CUST6902,Corporate,Electronics,Headphones,14,2083.54,29169.56,21456.77,7712.79
ORD000795,2024-09-15,Europe,Germany,CUST9063,Consumer,Furniture,Desk,5,437.36,2186.8,1213.04,973.76
ORD000796,2023-03-05,South America,Argentina,CUST5273,Corporate,Furniture,Chair,18,122.39,2203.02,1115.49,1087.53
ORD000797,2022-05-11,Europe,Germany,CUST2977,Home Office,Office Supplies,Pen,11,1079.4,11873.4,8503.1,3370.3
ORD000798,2023-12-29,Europe,Spain,CUST3476,Home Office,Furniture,Cabinet,2,1926.39,3852.78,2677.52,1175.26
ORD000799,2024-06-15,Australia,Australia,CUST2734,Home Office,Office Supplies,Pen,15,2406.8,36102.0,27600.61,8501.39
ORD000800,2024-11-04,Australia,Australia,CUST4365,Corporate,Office Supplies,Pen,4,421.78,1687.12,913.27,773.85
ORD000801,2024-11-02,Europe,France,CUST6959,Corporate,Office Supplies,Paper,16,1832.72,29323.52,15680.84,13642.68
ORD000802,2024-05-01,Europe,UK,CUST6592,Corporate,Electronics,Monitor,1,617.06,617.06,483.28,133.78
ORD000803,2024-02-02,Australia,Australia,CUST3483,Home Office,Electronics,Headphones,14,904.81,12667.34,9281.97,3385.37
ORD000804,2024-04-26,South America,Brazil,CUST9456,Home Office,Electronics,Monitor,14,2245.67,31439.38,26193.54,5245.84
ORD000805,2022-01-21,Asia,India,CUST6157,Corporate,Furniture,Chair,17,2359.39,40109.63,21244.96,18864.67
ORD000806,2022-03-17,Europe,Spain,CUST9516,Corporate,Electronics,Monitor,5,2256.77,11283.85,5870.24,5413.61
ORD000807,2023-10-05,South America,Argentina,CUST9647,Home Office,Office Supplies,Stapler,12,24.72,296.64,177.37,119.27
ORD000808,2024-06-24,Europe,Spain,CUST7627,Consumer,Furniture,Chair,12,2219.75,26637.0,20604.97,6032.03
ORD000809,2024-03-09,Asia,India,CUST4501,Consumer,Electronics,Headphones,5,1303.57,6517.85,4492.6,2025.25
ORD000810,2022-11-24,Australia,Australia,CUST5238,Consumer,Office Supplies,Stapler,1,74.59,74.59,58.09,16.5
ORD000811,2022-05-03,Asia,Singapore,CUST3028,Consumer,Office Supplies,Pen,12,653.09,7837.08,5310.6,2526.48
ORD000812,2024-07-17,North America,Canada,CUST9737,Home Office,Furniture,Desk,11,2457.46,27032.06,21135.98,5896.08
ORD000813,2022-10-14,Europe,France,CUST6371,Home Office,Furniture,Cabinet,13,1301.57,16920.41,9926.73,6993.68
ORD000814,2022-07-20,Australia,Australia,CUST2342,Consumer,Furniture,Table,5,1780.54,8902.7,7032.72,1869.98
ORD000815,2023-03-16,North America,Canada,CUST7598,Home Office,Electronics,Monitor,15,199.79,2996.85,2208.34,788.51
ORD000816,2024-05-17,Australia,Australia,CUST7830,Consumer,Furniture,Table,15,1724.1,25861.5,21509.97,4351.53
ORD000817,2022-09-22,Europe,Germany,CUST4483,Corporate,Furniture,Table,17,2158.86,36700.62,19866.79,16833.83
ORD000818,2024-01-27,South America,Brazil,CUST2980,Corporate,Office Supplies,Notebook,4,1505.99,6023.96,3873.51,2150.45
ORD000819,2022-08-30,Australia,Australia,CUST5816,Corporate,Electronics,Smartphone,12,765.79,9189.48,5799.12,3390.36
ORD000820,2022-04-10,North America,USA,CUST9008,Consumer,Electronics,Monitor,10,2223.2,22232.0,12793.48,9438.52
ORD000821,2022-04-02,North America,Mexico,CUST8411,Corporate,Furniture,Desk,14,1205.54,16877.56,10268.23,6609.33
ORD000822,2022-10-11,South America,Argentina,CUST8357,Consumer,Office Supplies,Notebook,17,1592.97,27080.49,20759.57,6320.92
ORD000823,2024-03-04,Asia,India,CUST1750,Home Office,Office Supplies,Paper,8,2251.11,18008.88,11141.18,6867.7
ORD000824,2022-12-06,South America,Chile,CUST6060,Home Office,Furniture,Desk,1,1432.13,1432.13,1115.14,316.99
ORD000825,2023-01-30,North America,Mexico,CUST9548,Consumer,Office Supplies,Pen,20,1356.88,27137.6,20764.75,6372.85
ORD000826,2024-12-25,South America,Chile,CUST4371,Consumer,Electronics,Laptop,6,2406.13,14436.78,8607.74,5829.04
ORD000827,2024-04-02,Australia,Australia,CUST1381,Corporate,Electronics,Headphones,19,117.23,2227.37,1785.66,441.71
ORD000828,2024-12-17,South America,Brazil,CUST2627,Home Office,Furniture,Desk,11,958.12,10539.32,5605.43,4933.89
ORD000829,2023-06-08,Europe,France,CUST3772,Consumer,Electronics,Smartphone,3,389.8,1169.4,974.41,194.99
ORD000830,2022-04-30,Australia,Australia,CUST7763,Corporate,Electronics,Laptop,10,977.9,9779.0,5984.89,3794.11
ORD000831,2023-02-19,Asia,Singapore,CUST9076,Home Office,Electronics,Laptop,8,1881.57,15052.56,10613.71,4438.85
ORD000832,2022-05-05,Australia,Australia,CUST8932,Consumer,Electronics,Headphones,11,1164.73,12812.03,8231.43,4580.6
ORD000833,2023-07-06,South America,Chile,CUST5035,Home Office,Electronics,Laptop,18,2408.87,43359.66,31925.03,11434.63
ORD000834,2024-07-02,Europe,France,CUST3332,Corporate,Office Supplies,Paper,3,2116.46,6349.38,4286.79,2062.59
ORD000835,2024-07-14,Australia,Australia,CUST5739,Home Office,Electronics,Monitor,2,7.5,15.0,9.94,5.06
ORD000836,2023-07-14,Europe,UK,CUST6757,Home Office,Electronics,Monitor,20,630.97,12619.4,9313.11,3306.29
ORD000837,2024-12-29,Europe,France,CUST3014,Consumer,Electronics,Smartphone,19,179.49,3410.31,1812.24,1598.07
ORD000838,2024-10-30,Australia,Australia,CUST5282,Home Office,Furniture,Chair,11,2210.41,24314.51,20202.76,4111.75
ORD000839,2023-12-01,South America,Argentina,CUST1260,Home Office,Electronics,Headphones,7,1152.2,8065.4,5725.06,2340.34
ORD000840,2022-01-09,Europe,UK,CUST9011,Corporate,Office Supplies,Paper,1,1683.4,1683.4,1085.13,598.27
ORD000841,2022-03-05,Australia,Australia,CUST7166,Home Office,Office Supplies,Pen,15,1682.25,25233.75,15734.46,9499.29
ORD000842,2022-09-13,Asia,Singapore,CUST1153,Consumer,Electronics,Laptop,15,929.35,13940.25,7911.74,6028.51
ORD000843,2023-01-28,North America,Canada,CUST4623,Consumer,Office Supplies,Stapler,3,2041.62,6124.86,4402.75,1722.11
ORD000844,2024-10-06,South America,Argentina,CUST7489,Consumer,Electronics,Headphones,20,526.67,10533.4,5989.61,4543.79
ORD000845,2022-12-26,Asia,Singapore,CUST3087,Corporate,Electronics,Smartphone,3,1472.47,4417.41,3362.05,1055.36
ORD000846,2023-01-28,Australia,Australia,CUST9731,Home Office,Office Supplies,Stapler,1,2479.92,2479.92,1841.45,638.47
ORD000847,2022-04-17,Asia,Singapore,CUST5489,Consumer,Electronics,Monitor,11,1084.21,11926.31,10116.94,1809.37
ORD000848,2024-11-25,Australia,Australia,CUST5553,Corporate,Furniture,Cabinet,2,2210.09,4420.18,2557.48,1862.7
ORD000849,2024-03-13,Australia,Australia,CUST1415,Home Office,Furniture,Desk,7,840.09,5880.63,4751.75,1128.88
ORD000850,2023-02-08,Europe,Spain,CUST2584,Consumer,Electronics,Smartphone,6,826.42,4958.52,2588.32,2370.2
ORD000851,2023-05-28,South America,Argentina,CUST6583,Consumer,Electronics,Headphones,8,274.06,2192.48,1279.15,913.33
ORD000852,2022-07-15,Asia,China,CUST1994,Consumer,Electronics,Monitor,15,1449.44,21741.6,11521.68,10219.92
ORD000853,2022-09-19,South America,Argentina,CUST5939,Home Office,Office Supplies,Pen,2,2298.19,4596.38,3009.12,1587.26
ORD000854,2022-04-17,South America,Brazil,CUST7735,Consumer,Electronics,Laptop,10,2125.57,21255.7,13616.17,7639.53
ORD000855,2024-08-08,Australia,Australia,CUST6564,Home Office,Furniture,Table,14,2200.45,30806.3,22079.82,8726.48
ORD000856,2023-01-30,North America,Canada,CUST2106,Home Office,Office Supplies,Stapler,4,261.21,1044.84,740.07,304.77
ORD000857,2023-12-29,Europe,Germany,CUST4046,Consumer,Office Supplies,Stapler,14,1206.09,16885.26,12111.76,4773.5
ORD000858,2023-10-01,Europe,UK,CUST6861,Corporate,Electronics,Smartphone,19,1092.44,20756.36,17350.44,3405.92
ORD000859,2023-09-25,Australia,Australia,CUST1132,Home Office,Electronics,Monitor,20,860.54,17210.8,10827.15,6383.65
ORD000860,2024-11-04,Australia,Australia,CUST4201,Consumer,Electronics,Smartphone,18,2147.46,38654.28,25037.2,13617.08
ORD000861,2024-09-01,Europe,UK,CUST6499,Home Office,Furniture,Chair,15,1501.41,22521.15,13870.8,8650.35
ORD000862,2022-08-03,Asia,Singapore,CUST9125,Consumer,Furniture,Chair,15,2190.88,32863.2,26904.78,5958.42
ORD000863,2024-08-13,North America,Mexico,CUST6431,Home Office,Electronics,Smartphone,20,536.78,10735.6,7174.18,3561.42
ORD000864,2022-01-14,South America,Brazil,CUST2887,Consumer,Furniture,Chair,12,29.68,356.16,222.69,133.47
ORD000865,2022-03-31,Asia,Singapore,CUST4587,Corporate,Electronics,Headphones,1,501.81,501.81,300.8,201.01
ORD000866,2023-01-01,Europe,France,CUST2657,Consumer,Office Supplies,Notebook,7,58.62,410.34,326.22,84.12
ORD000867,2023-11-25,Europe,Spain,CUST7100,Home Office,Office Supplies,Pen,7,766.16,5363.12,3132.34,2230.78
ORD000868,2022-08-31,Europe,Spain,CUST4107,Consumer,Office Supplies,Pen,5,2207.39,11036.95,6023.73,5013.22
ORD000869,2023-10-14,Australia,Australia,CUST1756,Home Office,Office Supplies,Stapler,20,1076.7,21534.0,15561.55,5972.45
ORD000870,2022-11-01,Australia,Australia,CUST5588,Consumer,Office Supplies,Stapler,11,621.69,6838.59,4925.91,1912.68
ORD000871,2024-08-21,Australia,Australia,CUST9342,Corporate,Electronics,Laptop,20,166.86,3337.2,2262.67,1074.53
ORD000872,2023-10-22,South America,Chile,CUST9106,Corporate,Furniture,Chair,12,1316.06,15792.72,10567.76,5224.96
ORD000873,2023-03-01,Asia,Singapore,CUST4840,Corporate,Office Supplies,Pen,8,2237.74,17901.92,11783.55,6118.37
ORD000874,2022-11-18,Europe,France,CUST2376,Corporate,Furniture,Table,12,640.05,7680.6,4068.15,3612.45
ORD000875,2022-03-26,South America,Chile,CUST8391,Corporate,Furniture,Chair,15,1283.09,19246.35,11889.06,7357.29
ORD000876,2023-10-12,South America,Argentina,CUST4830,Corporate,Furniture,Table,9,959.02,8631.18,4858.04,3773.14
ORD000877,2024-10-24,North America,Canada,CUST5528,Consumer,Electronics,Headphones,17,1368.9,23271.3,12272.25,10999.05
ORD000878,2022-03-20,North America,USA,CUST6394,Corporate,Electronics,Headphones,18,504.76,9085.68,5168.17,3917.51
ORD000879,2023-06-19,Asia,Japan,CUST6679,Corporate,Electronics,Smartphone,1,1926.34,1926.34,1153.2,773.14
ORD000880,2024-08-24,South America,Chile,CUST7512,Consumer,Office Supplies,Pen,17,2473.24,42045.08,35024.44,7020.64
ORD000881,2024-11-22,Europe,Germany,CUST8559,Corporate,Furniture,Chair,19,1966.01,37354.19,28582.21,8771.98
